# elotto v3 mode=649 focus=off score=high items=6258/6468 ranked=6210 excl=48 void=0 blocks=40 paused_ms=0 pass_mean=-0,000810 pass_sigma=0,996517 pass_chi2=6165,8305 pass_stouffer=-0,0638 v_eff=1,0062 null_flags=0 drift_t=2.54 unlimited=on runs_cap=500 rounds=14 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.145,192.168.178.103,192.168.178.155
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
2469;176;3;8;18;23;35;38;0;0;1,315881;1,8876;15;3;0;2,492033;1,291895;-0,107111;-0,105749;6
2470;160;3;8;12;28;37;38;0;0;-0,772757;-0,2011;15;3;0;-0,168406;1,140206;0,271802;-1,441850;6
2471;87;3;4;12;23;37;38;0;0;-1,007608;-0,4359;15;3;0;-1,014149;0,202830;-0,146117;-0,584962;6
2472;219;3;12;22;23;28;38;0;0;-1,605638;-1,0340;15;3;0;-2,165747;2,983382;-0,971429;0,356129;6
2473;370;4;18;23;28;37;38;0;0;-1,281779;-0,7101;15;3;0;-0,808595;0,433149;-0,678576;-0,732936;6
2474;234;3;18;22;23;28;38;0;0;-0,750952;-0,1793;15;3;0;0,765255;1,441107;0,026623;-2,092565;6
2475;153;3;8;12;23;28;37;0;0;-1,209215;-0,6375;15;3;0;-1,137977;0,001610;0,433397;-1,389842;6
2476;216;3;12;18;35;37;38;0;0;0,422589;0,9943;15;3;0;0,726869;1,729626;-0,149832;0,154908;6
2477;128;3;8;12;18;22;28;0;0;0,086934;0,6586;15;3;0;-1,088446;-0,569855;1,819029;-0,580009;6
2478;6;3;4;8;12;18;38;0;0;0,995954;1,5676;15;3;0;0,962761;0,960036;-0,830265;1,592548;6
2479;116;3;4;22;23;35;38;0;0;-2,640127;-2,0684;15;3;0;-1,232705;-0,364301;-1,121879;-2,218250;6
2480;442;12;18;22;28;35;38;0;0;1,045999;1,6177;15;3;0;1,304525;1,975424;-0,221652;0,728850;6
2481;8;3;4;8;12;22;28;0;0;2,571638;3,1433;15;3;0;1,638241;0,382999;0,872366;1,943600;6
2482;224;3;12;22;28;35;38;0;0;-1,045141;-0,4735;15;3;0;-1,776309;0,398478;1,148502;-1,182431;6
2483;303;4;8;18;23;37;38;0;0;-0,555064;0,0166;15;3;0;-0,518838;1,219456;0,867413;-1,309974;6
2484;42;3;4;8;22;28;37;0;0;-1,838345;-1,2667;15;3;0;-0,386962;-0,142030;-0,535555;-2,261590;6
2485;293;4;8;18;22;28;37;0;0;0,160571;0,7323;15;3;0;0,512647;2,620566;1,849367;-2,083897;6
2486;89;3;4;12;28;35;38;0;0;-1,409393;-0,8377;15;3;0;-0,999290;0,586696;0,526268;-1,968118;6
2487;146;3;8;12;22;28;35;0;0;-0,797064;-0,2254;15;3;0;-0,408632;1,229981;-0,129400;-0,842524;6
2488;64;3;4;12;18;23;37;0;0;-2,634051;-2,0624;15;3;0;-0,256943;0,579266;-0,886607;-3,418760;6
2489;115;3;4;22;23;35;37;0;0;-1,935216;-1,3635;15;3;0;-1,807266;0,605889;-0,279851;-1,264776;6
2490;221;3;12;22;23;35;38;0;0;0,317138;0,8888;15;3;0;0,604898;1,150112;-0,396868;0,341269;6
2491;121;3;4;22;35;37;38;0;0;-0,201179;0,3705;15;3;0;-0,631521;0,838685;1,546608;-1,263538;6
2492;3;3;4;8;12;18;28;0;0;-1,855860;-1,2842;15;3;0;-1,184412;1,676999;0,618520;-2,648551;6
2493;349;4;12;22;28;35;37;0;0;-0,449970;0,1217;15;3;0;-1,667960;0,771818;-0,040244;0,928832;6
2494;228;3;12;23;28;35;38;0;0;-0,010295;0,5614;15;3;0;0,297187;0,847972;0,988764;-1,303782;6
2495;80;3;4;12;22;35;38;0;0;-1,083032;-0,5113;15;3;0;1,106401;0,980468;-1,802932;-1,179335;6
2496;15;3;4;8;12;23;38;0;0;-0,842461;-0,2708;15;3;0;-0,920040;0,391667;0,336192;-0,875338;6
2497;84;3;4;12;23;28;38;0;0;-1,864082;-1,2924;15;3;0;-1,963908;0,834351;-1,248184;-0,016593;6
2498;132;3;8;12;18;23;28;0;0;-2,290532;-1,7188;15;3;0;-0,904562;-1,449032;-1,381918;-1,680838;6
2499;257;4;8;12;18;22;38;0;0;-1,051218;-0,4795;15;3;0;-2,643103;0,794107;-0,125066;0,947406;6
2500;74;3;4;12;22;23;37;0;0;-3,155584;-2,5839;15;3;0;-3,296294;-0,044207;0,194410;-2,363748;6
2501;314;4;8;22;28;35;37;0;0;0,928395;1,5001;15;3;0;1,493982;0,541499;0,037148;0,076897;6
2502;402;8;12;22;23;35;37;0;0;-1,763994;-1,1923;15;3;0;-1,229609;0,277746;-1,730493;-0,095224;6
2503;16;3;4;8;12;28;35;0;0;-0,520747;0,0509;15;3;0;-0,166548;0,372474;0,489120;-1,224532;6
2504;256;4;8;12;18;22;37;0;0;0,879423;1,4511;15;3;0;-0,619758;0,115531;2,414641;-0,271678;6
2505;127;3;8;12;18;22;23;0;0;-2,206528;-1,6348;15;3;0;-1,596759;1,125966;-0,411108;-1,813952;6
2506;334;4;12;18;23;28;37;0;0;-2,393837;-1,8222;15;3;0;-0,910753;1,600845;-2,085259;-1,150236;6
2507;118;3;4;22;28;35;37;0;0;-0,670166;-0,0985;15;3;0;0,072439;-1,225523;-0,254466;-0,978734;6
2508;5;3;4;8;12;18;37;0;0;-1,063729;-0,4920;15;3;0;-0,643904;0,730336;0,224747;-1,423276;6
2509;102;3;4;18;23;28;35;0;0;0,684250;1,2559;15;3;0;0,307093;-0,181655;-0,282327;1,160390;6
2510;400;8;12;22;23;28;37;0;0;-0,874990;-0,3033;15;3;0;0,165929;-1,124603;-1,003624;-0,677833;6
2511;202;3;12;18;22;28;37;0;0;-2,464615;-1,8929;15;3;0;-2,092070;0,431911;-0,165929;-2,010839;6
2512;98;3;4;18;22;28;38;0;0;0,400070;0,9718;15;3;0;-0,130019;0,305607;-0,095966;0,918926;6
2513;301;4;8;18;23;35;37;0;0;-1,298580;-0,7269;15;3;0;-0,733679;1,746962;-0,528125;-0,987402;6
2514;448;12;18;23;35;37;38;0;0;-1,445139;-0,8735;15;3;0;0,764017;2,171072;-2,113120;-1,153951;6
2515;359;4;18;22;23;28;37;0;0;-1,411895;-0,8402;15;3;0;-1,030866;1,998332;-0,815406;-0,599202;6
2516;249;3;22;23;28;37;38;0;0;-0,764893;-0,1932;15;3;0;-0,273040;1,505498;1,191842;-2,243635;6
2517;384;8;12;18;22;28;37;0;0;0,041894;0,6136;15;3;0;0,351671;0,552024;-0,238988;-0,040120;6
2518;237;3;18;22;23;37;38;0;0;-2,042954;-1,9316;16;3;0;-0,776400;-0,366406;-2,102285;-0,659816;6
2519;226;3;12;22;35;37;38;0;0;-0,543768;-0,4324;16;3;0;0,157880;-0,325543;-0,482619;-0,617096;6
2520;1;3;4;8;12;18;22;0;0;-1,644744;-1,5334;16;3;0;-2,120550;-0,654306;-0,608923;-0,119308;6
2521;361;4;18;22;23;35;37;0;0;-1,246177;-1,1349;16;3;0;0,287899;1,317651;-1,689939;-0,756402;6
2522;174;3;8;18;23;28;38;0;0;-0,087292;0,0240;16;3;0;-1,038915;0,068229;0,138997;0,748724;6
2523;27;3;4;8;18;23;28;0;0;-1,227946;-1,1166;16;3;0;-0,664955;-0,170139;-0,816334;-0,645576;6
2524;276;4;8;12;22;35;38;0;0;-0,098015;0,0133;16;3;0;-0,787544;-0,106368;-0,065319;0,683096;6
2525;415;8;18;22;23;28;37;0;0;0,635849;0,7472;16;3;0;-0,896513;-1,910538;1,146335;0,851501;6
2526;135;3;8;12;18;23;38;0;0;1,115203;1,2265;16;3;0;0,678576;-0,784325;0,774233;0,478780;6
2527;59;3;4;12;18;22;35;0;0;-0,917671;-0,8063;16;3;0;-1,493982;-0,605394;-0,672694;0,577223;6
2528;133;3;8;12;18;23;35;0;0;0,345235;0,4566;16;3;0;-0,388200;0,005696;0,215151;0,771013;6
2529;412;8;12;23;35;37;38;0;0;-0,750023;-0,6387;16;3;0;-0,162833;-1,558248;0,084512;-1,220756;6
2530;455;12;23;28;35;37;38;0;0;0,205825;0,3171;16;3;0;0,020432;-1,721701;0,740180;-0,404112;6
2531;167;3;8;18;22;28;37;0;0;-0,786126;-0,6748;16;3;0;-1,024055;-1,292019;-0,740180;0,402626;6
2532;321;4;8;23;35;37;38;0;0;0,540765;0,6521;16;3;0;2,574998;1,294743;-0,937686;-0,700679;6
2533;157;3;8;12;23;37;38;0;0;0,663017;0,7743;16;3;0;-0,202458;-0,719315;0,778567;0,572270;6
2534;129;3;8;12;18;22;35;0;0;0,225486;0,3368;16;3;0;0,023527;1,097238;0,358791;0,008235;6
2535;82;3;4;12;23;28;35;0;0;0,130044;0,2414;16;3;0;-0,209269;0,281213;0,040554;0,393958;6
2536;423;8;18;22;35;37;38;0;0;0,961853;1,0732;16;3;0;1,389966;-0,067362;0,090704;0,185308;6
2537;388;8;12;18;22;37;38;0;0;1,733609;1,8449;16;3;0;-0,229700;-0,043835;1,181007;2,051392;6
2538;332;4;12;18;22;37;38;0;0;-1,290859;-1,1795;16;3;0;-0,032195;-0,679690;-1,623691;-0,579947;6
2539;181;3;8;18;35;37;38;0;0;-2,611316;-2,5000;16;3;0;-1,029009;1,365944;-1,948739;-1,545184;6
2540;352;4;12;22;35;37;38;0;0;-1,559669;-1,4483;16;3;0;-0,154166;0,148717;-2,529491;-0,017769;6
2541;230;3;12;23;35;37;38;0;0;-0,156997;-0,0457;16;3;0;-0,535555;1,351704;0,217627;0,046002;6
2542;67;3;4;12;18;28;37;0;0;-0,842247;-0,7309;16;3;0;-0,497168;0,257066;-1,122808;0,161162;6
2543;414;8;18;22;23;28;35;0;0;1,116633;1,2280;16;3;0;1,213512;0,167910;0,009597;0,710957;6
2544;326;4;12;18;22;23;38;0;0;-1,147518;-1,0362;16;3;0;-0,772066;-0,025261;-1,170482;-0,045011;6
2545;337;4;12;18;23;35;38;0;0;-2,034376;-1,9231;16;3;0;-0,183884;0,561063;-0,425658;-2,914100;6
2546;85;3;4;12;23;35;37;0;0;-1,316954;-1,2056;16;3;0;-0,949140;0,651458;-1,845962;0,514071;6
2547;422;8;18;22;28;37;38;0;0;1,257472;1,3688;16;3;0;1,823363;0,140049;0,379222;-0,024580;6
2548;453;12;22;23;35;37;38;0;0;-0,515528;-0,4042;16;3;0;-0,804880;-0,835094;0,335264;-0,423305;6
2549;309;4;8;22;23;28;37;0;0;1,305729;1,4171;16;3;0;1,298334;1,474293;0,890012;0,073244;6
2550;377;4;22;28;35;37;38;0;0;-0,618477;-0,5072;16;3;0;-1,451880;-0,661116;0,228772;0,151875;6
2551;296;4;8;18;22;35;38;0;0;-0,718923;-0,6076;16;3;0;-0,915706;0,645885;-0,919111;0,589606;6
2552;287;4;8;12;35;37;38;0;0;-2,077629;-1,9663;16;3;0;-2,197323;-0,871623;-1,376655;-0,024580;6
2553;13;3;4;8;12;23;35;0;0;-0,938046;-0,8267;16;3;0;-0,735537;-0,526144;-0,670218;-0,218989;6
2554;320;4;8;23;28;37;38;0;0;0,700192;0,8115;16;3;0;0,968333;-0,646257;1,128380;-0,883944;6
2555;28;3;4;8;18;23;35;0;0;0,036747;0,1481;16;3;0;-1,024675;-1,423895;2,172867;-1,084545;6
2556;245;3;18;23;35;37;38;0;0;2,415285;2,5266;16;3;0;2,164509;-0,080364;1,320313;0,698574;6
2557;22;3;4;8;18;22;23;0;0;-0,103377;0,0079;16;3;0;-1,745352;-0,391791;1,629263;-0,062966;6
2558;175;3;8;18;23;35;37;0;0;0,655152;0,7665;16;3;0;1,908185;-0,154661;0,028790;-0,802218;6
2559;83;3;4;12;23;28;37;0;0;-1,316597;-1,2053;16;3;0;0,365292;-0,323067;-1,680033;-0,965671;6
2560;331;4;12;18;22;35;38;0;0;0,952559;1,0639;16;3;0;1,437640;-2,442378;0,147665;0,064576;6
2561;217;3;12;22;23;28;35;0;0;-0,232420;-0,1211;16;3;0;-0,309569;-0,940967;-1,034890;0,941896;6
2562;183;3;8;22;23;28;37;0;0;-0,226701;-0,1154;16;3;0;0,026623;-0,207288;0,638642;-1,057922;6
2563;459;18;22;23;35;37;38;0;0;0,674098;0,7854;16;3;0;0,530602;-0,025261;-0,639880;1,276850;6
2564;17;3;4;8;12;28;37;0;0;0,948984;1,0603;16;3;0;-0,808595;-0,134229;2,008795;0,443489;6
2565;462;22;23;28;35;37;38;0;0;-0,767180;-0,6559;16;3;0;-1,238277;-1,031980;0,499335;-0,589853;6
2566;141;3;8;12;18;37;38;0;0;0,318068;0,4294;16;3;0;0,673623;0,189580;-0,055413;-0,067300;6
2567;192;3;8;23;28;35;37;0;0;0,960780;1,0721;16;3;0;-0,418538;-1,806523;0,316689;1,765969;6
2568;39;3;4;8;22;23;37;0;0;0,379551;0,4909;16;3;0;-0,474879;-1,002881;1,619357;-0,487076;6
2569;14;3;4;8;12;23;37;0;0;0,395637;0,5070;16;3;0;0,767113;0,594497;-0,131567;0,049717;6
2570;225;3;12;22;28;37;38;0;0;-0,592740;-0,4814;16;3;0;-0,887226;-0,896389;-0,132186;-0,007244;6
2571;307;4;8;18;35;37;38;0;0;-0,249578;-0,1383;16;3;0;1,128071;0,008173;-1,209487;-0,350866;6
2572;169;3;8;18;22;35;37;0;0;1,286069;1,3974;16;3;0;-0,081107;-1,100705;1,414422;0,894222;6
2573;2;3;4;8;12;18;23;0;0;0,581873;0,6932;16;3;0;0,451971;-1,929112;0,974215;-0,418352;6
2574;11;3;4;8;12;22;38;0;0;-1,096401;-0,9851;16;3;0;-1,547228;-0,479090;-2,037895;1,686100;6
2575;426;8;18;23;28;37;38;0;0;0,575796;0,6871;16;3;0;1,767022;-0,451847;-0,347027;-0,422686;6
2576;113;3;4;22;23;28;37;0;0;0,042823;0,1541;16;3;0;-0,194410;-0,345356;-0,532150;0,800732;6
2577;12;3;4;8;12;23;28;0;0;0,535761;0,6471;16;3;0;0,792498;-1,010930;0,167477;-0,032009;6
2578;353;4;12;23;28;35;37;0;0;1,114131;1,2255;16;3;0;1,617809;-0,018450;-0,461568;0,773490;6
2579;366;4;18;22;28;37;38;0;0;-1,217937;-1,1066;16;3;0;-0,998052;0,266353;-1,703560;0,592082;6
2580;38;3;4;8;22;23;35;0;0;1,022979;1,1343;16;3;0;-0,244560;-0,345975;1,459000;0,557411;6
2581;58;3;4;12;18;22;28;0;0;-1,677631;-1,5663;16;3;0;0,904562;-1,168191;-0,851625;-2,958678;6
2582;161;3;8;12;35;37;38;0;0;-0,044039;0,0673;16;3;0;0,718820;1,156056;0,225676;-1,020774;6
2583;411;8;12;23;28;37;38;0;0;0,545770;0,6571;16;3;0;0,484166;-1,651119;0,322262;0,138873;6
2584;36;3;4;8;18;37;38;0;0;0,283394;0,3947;16;3;0;0,504598;-1,810857;1,845343;-1,859088;6
2585;271;4;8;12;22;23;38;0;0;1,201708;1,3130;16;3;0;0,544223;-0,427082;0,088227;1,448970;6
2586;392;8;12;18;23;35;37;0;0;-0,707127;-0,5958;16;3;0;0,908896;-0,315018;-0,589110;-1,544565;6
2587;454;12;22;28;35;37;38;0;0;-0,870486;-0,7592;16;3;0;-0,889083;1,125718;-0,641737;0,023094;6
2588;425;8;18;23;28;35;38;0;0;0,272313;0,3836;16;3;0;0,516362;-2,032508;0,116089;-0,160790;6
2589;4;3;4;8;12;18;35;0;0;-0,429381;-0,3181;16;3;0;-1,750305;-1,186765;0,742038;0,264558;6
2590;248;3;22;23;28;35;38;0;0;1,529857;1,6412;16;3;0;0,689720;0,372845;-0,130329;2,090398;6
2591;188;3;8;22;28;35;37;0;0;-0,862980;-0,7517;16;3;0;-1,137358;0,153051;-0,248584;-0,108783;6
2592;312;4;8;22;23;35;38;0;0;-2,115162;-2,0038;16;3;0;-2,063589;-1,173763;-1,434235;-0,165743;6
2593;69;3;4;12;18;35;37;0;0;-0,696761;-0,5854;16;3;0;0,788783;0,798813;-1,525248;-0,470360;6
2594;424;8;18;23;28;35;37;0;0;-0,365038;-0,2537;16;3;0;-0,112683;-2,285736;-0,367459;-0,152122;6
2595;18;3;4;8;12;28;38;0;0;0,080000;0,1913;16;3;0;-0,068724;-0,751511;-0,257252;0,464540;6
2596;25;3;4;8;18;22;37;0;0;-1,206499;-1,0952;16;3;0;-0,487881;1,257594;-1,166148;-0,435688;6
2597;100;3;4;18;22;35;38;0;0;-0,173797;-0,0625;16;3;0;-1,374488;0,460144;1,663316;-0,589853;6
2598;66;3;4;12;18;28;35;0;0;-0,796134;-0,6848;16;3;0;-2,435072;1,952887;0,348885;0,707242;6
2599;70;3;4;12;18;35;38;0;0;0,097515;0,2088;16;3;0;-0,445780;0,005696;-0,165620;0,780300;6
2600;368;4;18;23;28;35;37;0;0;-0,841175;-0,7299;16;3;0;0,323190;-0,002972;-0,912920;-0,867228;6
2601;111;3;4;18;35;37;38;0;0;1,025481;1,1368;16;3;0;0,315761;0,418042;0,938924;0,521501;6
2602;151;3;8;12;22;37;38;0;0;-1,007036;-0,8957;16;3;0;-1,811600;-2,290070;1,205773;-1,138410;6
2603;273;4;8;12;22;28;37;0;0;1,066231;1,1776;16;3;0;2,127361;-2,446712;-0,670837;0,390243;6
2604;322;4;8;28;35;37;38;0;0;-0,625626;-0,5143;16;3;0;-2,257999;-1,465377;-0,231248;1,405631;6
2605;440;12;18;22;23;37;38;0;0;-0,432955;-0,3216;16;3;0;-0,087918;-2,378607;0,732751;-1,394734;6
2606;35;3;4;8;18;35;38;0;0;-0,361106;-0,2498;16;3;0;0,216079;0,006315;-1,752472;0,910939;6
2607;298;4;8;18;23;28;35;0;0;0,436745;0,5481;16;3;0;0,019193;0,909019;0,885059;-0,147788;6
2608;445;12;18;23;28;35;37;0;0;0,240857;0,3522;16;3;0;0,921278;-0,271059;-0,972976;0,468874;6
2609;327;4;12;18;22;28;35;0;0;-0,917313;-0,8060;16;3;0;-0,586943;-0,140421;0,667122;-1,669012;6
2610;50;3;4;8;23;35;37;0;0;-0,892649;-0,7813;16;3;0;-0,764636;0,478099;-0,008978;-0,772499;6
2611;206;3;12;18;22;37;38;0;0;1,345765;1,4571;16;3;0;0,977001;-0,863575;1,011982;0,341950;6
2612;404;8;12;22;23;37;38;0;0;-0,292116;-0,1808;16;3;0;-2,043158;0,930689;0,453519;1,083678;6
2613;295;4;8;18;22;35;37;0;0;-0,704625;-0,5933;16;3;0;-0,939233;0,985793;-1,441045;1,159832;6
2614;355;4;12;23;28;37;38;0;0;-1,767711;-1,6564;16;3;0;-2,053683;0,419281;-0,375508;-0,632574;6
2615;418;8;18;22;23;35;38;0;0;0,066416;0,1777;16;3;0;-1,796121;0,796336;1,773523;0,137635;6
2616;199;3;12;18;22;23;37;0;0;0,115745;0,2271;16;3;0;-1,248184;0,718325;-0,362506;1,811166;6
2617;300;4;8;18;23;28;38;0;0;0,775259;0,8866;16;3;0;0,641428;-0,693931;0,653501;0,047859;6
2618;291;4;8;18;22;23;38;0;0;1,900900;2,0122;16;3;0;1,785596;0,005077;0,387271;1,119588;6
2619;33;3;4;8;18;28;38;0;0;-0,478710;-0,3674;16;3;0;-0,937995;1,586976;0,866485;-0,757640;6
2620;208;3;12;18;23;28;37;0;0;0,207255;0,3186;16;3;0;-0,382009;0,201344;0,184194;0,556791;6
2621;156;3;8;12;23;35;38;0;0;0,110741;0,2221;16;3;0;-0,876700;-0,566388;1,141382;-0,072873;6
2622;68;3;4;12;18;28;38;0;0;-1,286212;-1,1749;16;3;0;-2,550232;-1,553914;-0,082655;0,405102;6
2623;381;8;12;18;22;23;37;0;0;-0,024021;0,0873;16;3;0;1,497077;-1,591063;-1,397086;-0,141597;6
2624;299;4;8;18;23;28;37;0;0;0,142198;0,2535;16;3;0;0,143640;0,445285;-0,749467;0,852121;6
2625;205;3;12;18;22;35;38;0;0;-0,582016;-0,4707;16;3;0;-2,213421;-0,357119;0,727178;0,478161;6
2626;344;4;12;22;23;28;37;0;0;-0,280677;-0,1694;16;3;0;-0,613566;-0,336068;-1,176673;1,304092;6
2627;148;3;8;12;22;28;38;0;0;0,659085;0,7704;16;3;0;-0,281708;0,612452;0,834289;0,588987;6
2628;438;12;18;22;23;35;37;0;0;-0,500157;-0,3888;16;3;0;0,570846;0,518962;-1,142001;-0,295143;6
2629;130;3;8;12;18;22;37;0;0;0,699120;0,8104;16;3;0;0,022289;0,499150;0,519767;0,668856;6
2630;389;8;12;18;23;28;35;0;0;0,518245;0,6296;16;3;0;-0,294710;-0,220909;0,587253;0,605084;6
2631;131;3;8;12;18;22;38;0;0;-0,907662;-0,7963;16;3;0;-1,640098;1,257594;-0,044268;0,112250;6
2632;394;8;12;18;23;37;38;0;0;0,478925;0,5902;16;3;0;-0,540508;0,277498;-0,642976;2,013006;6
2633;119;3;4;22;28;35;38;0;0;-1,653681;-1,5424;16;3;0;-0,838933;0,061419;-0,078321;-1,947005;6
2634;243;3;18;23;28;35;38;0;0;-0,415440;-0,3041;16;3;0;-0,970809;-0,076649;-0,414513;0,665760;6
2635;282;4;8;12;23;35;38;0;0;-0,625984;-0,5147;16;3;0;0,461877;1,000652;0,210817;-1,756930;6
2636;165;3;8;18;22;23;38;0;0;0,063199;0,1745;16;3;0;-0,162833;0,892922;-0,012073;0,284370;6
2637;241;3;18;22;35;37;38;0;0;-1,172540;-1,0612;16;3;0;-2,100738;-0,424605;-0,421943;0,491782;6
2638;254;4;8;12;18;22;28;0;0;1,387230;1,4986;16;3;0;-0,186980;2,545403;0,455376;2,134357;6
2639;197;3;12;18;22;23;28;0;0;1,346480;1,4578;16;3;0;0,422872;-0,324924;1,232396;0,676904;6
2640;159;3;8;12;28;35;38;0;0;-0,446896;-0,3356;16;3;0;-1,282855;0,525153;-0,582300;1,091108;6
2641;86;3;4;12;23;35;38;0;0;-1,496756;-1,3854;16;3;0;-1,817791;-0,069220;0,974215;-1,748881;6
2642;373;4;22;23;28;35;37;0;0;-0,831881;-0,7206;16;3;0;-0,080488;-0,886483;-0,281399;-1,078973;6
2643;97;3;4;18;22;28;37;0;0;0,463196;0,5745;16;3;0;0,695912;-0,230815;1,293071;-1,186703;6
2644;450;12;22;23;28;35;37;0;0;-0,592740;-0,4814;16;3;0;-0,623473;0,346841;0,258490;-0,661673;6
2645;310;4;8;22;23;28;38;0;0;-0,519103;-0,4078;16;3;0;-0,917563;-1,509955;-0,116708;0,135158;6
2646;272;4;8;12;22;28;35;0;0;-1,535719;-1,4244;16;3;0;-2,911190;-1,095752;-0,821907;1,073153;6
2647;106;3;4;18;23;35;38;0;0;1,630303;1,7416;16;3;0;1,014768;0,486148;2,312793;-0,503793;6
2648;401;8;12;22;23;28;38;0;0;-0,419372;-0,3080;16;3;0;-0,401821;0,007553;0,291305;-0,615857;6
2649;187;3;8;22;23;37;38;0;0;-0,706055;-0,5947;16;3;0;0,500264;-2,025079;-0,783520;-0,939667;6
2650;30;3;4;8;18;23;38;0;0;-0,308560;-0,1972;16;3;0;0,924374;-0,799803;-2,153674;0,694859;6
2651;163;3;8;18;22;23;35;0;0;1,243532;1,3549;16;3;0;0,857507;1,525062;1,520295;-0,223942;6
2652;451;12;22;23;28;35;38;0;0;-0,019374;0,0919;16;3;0;-0,046435;0,920783;1,374797;-1,361919;6
2653;247;3;22;23;28;35;37;0;0;-0,486217;-0,3749;16;3;0;-0,892798;0,415566;-0,118565;0,169211;6
2654;200;3;12;18;22;23;38;0;0;-1,778792;-1,6675;16;3;0;-1,267377;-0,655544;-0,338978;-1,474603;6
2655;379;8;12;18;22;23;28;0;0;-0,383626;-0,2723;16;3;0;-1,044487;-0,171378;-0,605827;0,985855;6
2656;31;3;4;8;18;28;35;0;0;0,253368;0,3647;16;3;0;-0,850077;-1,201624;0,373650;0,915273;6
2657;365;4;18;22;28;35;38;0;0;0,836742;0,9481;16;3;0;-0,355386;0,956693;1,354985;0,449680;6
2658;325;4;12;18;22;23;37;0;0;-0,070134;0,0412;16;3;0;-0,151070;-0,292729;-0,476427;0,506022;6
2659;286;4;8;12;28;37;38;0;0;0,454260;0,5656;16;3;0;0,762160;-2,890015;-0,397797;0,422438;6
2660;99;3;4;18;22;35;37;0;0;-1,457436;-1,3461;16;3;0;-2,343440;0,194533;-0,303688;0,122775;6
2661;340;4;12;18;28;35;38;0;0;0,691256;0,8026;16;3;0;0,074297;0,149955;-0,231248;1,354242;6
2662;125;3;4;23;35;37;38;0;0;-1,189341;-1,0780;16;3;0;-0,495930;-0,483423;-1,294929;-0,269140;6
2663;437;12;18;22;23;28;38;0;0;-0,322143;-0,2108;16;3;0;-1,716872;1,892212;1,301739;-0,142835;6
2664;409;8;12;23;28;35;37;0;0;-0,491578;-0,3803;16;3;0;-0,963380;0,243445;1,452190;-1,340249;6
2665;281;4;8;12;23;35;37;0;0;-2,157699;-2,0464;16;3;0;-1,797979;-0,471041;-0,760612;-1,178654;6
2666;417;8;18;22;23;35;37;0;0;-0,495868;-0,3845;16;3;0;-1,240754;0,647743;1,350032;-0,968147;6
2667;253;4;8;12;18;22;23;0;0;-0,884785;-0,7735;16;3;0;0,221033;-1,215245;-0,964928;-0,788597;6
2668;403;8;12;22;23;35;38;0;0;1,438705;1,5500;16;3;0;-0,086679;-1,258585;2,125813;0,452776;6
2669;316;4;8;22;28;37;38;0;0;0,278389;0,3897;16;3;0;-0,126304;0,097948;-0,519148;1,127637;6
2670;198;3;12;18;22;23;35;0;0;-1,142513;-1,0312;16;3;0;-0,965237;-0,780610;0,195338;-1,208992;6
2671;48;3;4;8;23;28;37;0;0;0,148990;0,2603;16;3;0;0,627807;0,046559;-0,052936;-0,316813;6
2672;444;12;18;22;35;37;38;0;0;0,021019;0,1323;16;3;0;-1,092780;-0,664212;1,421852;-0,292667;6
2673;279;4;8;12;23;28;37;0;0;1,269983;1,3813;16;3;0;0,824693;-1,310593;0,135901;1,239082;6
2674;421;8;18;22;28;35;38;0;0;0,119320;0,2306;16;3;0;0,271802;-1,971214;-0,833051;0,767918;6
2675;343;4;12;22;23;28;35;0;0;0,173654;0,2850;16;3;0;0,398106;0,463240;0,231248;-0,328577;6
2676;318;4;8;23;28;35;37;0;0;1,117705;1,2290;16;3;0;1,323099;-2,364367;1,364272;-0,751449;6
2677;189;3;8;22;28;35;38;0;0;-0,326075;-0,2148;16;3;0;0,095347;-0,240721;-1,214441;0,554315;6
2678;252;3;23;28;35;37;38;0;0;0,217622;0,3289;16;3;0;-0,746681;-0,827665;0,000310;1,123303;6
2679;114;3;4;22;23;28;38;0;0;1,064087;1,1754;16;3;0;1,727397;-1,742752;-0,905490;1,021145;6
2680;345;4;12;22;23;28;38;0;0;1,851929;1,9633;16;3;0;0,497788;0,629788;1,353128;1,356719;6
2681;177;3;8;18;23;37;38;0;0;-2,573783;-2,4625;16;3;0;-0,063771;-0,727364;-2,899117;-1,495034;6
2682;336;4;12;18;23;35;37;0;0;1,532717;1,6440;16;3;0;0,064390;1,092904;1,059656;1,530697;6
2683;439;12;18;22;23;35;38;0;0;1,481243;1,5926;16;3;0;0,046435;0,373464;0,961213;1,557939;6
2684;54;3;4;8;28;35;38;0;0;0,359175;0,4705;16;3;0;-0,575180;0,739375;0,860912;0,336378;6
2685;95;3;4;18;22;23;38;0;0;-0,343233;-0,2319;16;3;0;-0,265610;-0,232672;-0,698079;0,369192;6
2686;147;3;8;12;22;28;37;0;0;-0,191312;-0,0800;16;3;0;0,286042;-1,320499;-0,160666;-0,456739;6
2687;434;8;23;28;35;37;38;0;0;-0,551632;-0,4403;16;3;0;-1,149121;-1,019598;-0,039934;0,233601;6
2688;60;3;4;12;18;22;37;0;0;0,194744;0,3061;16;3;0;0,592516;0,175340;-0,875153;0,619944;6
