# elotto v3 mode=649 focus=on items=5005/5005 blocks=49 paused_ms=0
order,item,n1,n2,n3,n4,n5,n6,e1,e2,z_raw,block
2403,2359,5,8,22,30,38,39,0,0,-2.010522,23
2404,4284,17,19,30,36,38,41,0,0,-2.917231,23
2405,959,4,8,19,27,35,41,0,0,-3.326780,23
2406,2947,5,19,26,29,39,41,0,0,-0.577098,23
2407,4695,19,26,27,35,36,38,0,0,-4.868849,23
2408,3427,8,17,22,26,30,41,0,0,-1.504044,23
2409,4959,26,29,30,35,36,41,0,0,-3.388825,23
2410,3483,8,17,22,30,39,41,0,0,-2.011055,23
2411,327,4,5,17,26,38,39,0,0,-2.615526,23
2412,693,4,5,29,35,36,41,0,0,-3.043716,23
2413,442,4,5,19,26,35,39,0,0,-2.276011,23
2414,3380,8,17,19,29,35,36,0,0,-3.655645,23
2415,138,4,5,8,26,27,30,0,0,-2.679702,23
2416,2811,5,17,29,36,39,41,0,0,-2.553216,23
2417,2834,5,19,22,26,27,41,0,0,-1.880307,23
2418,3524,8,17,26,29,36,38,0,0,-2.892199,23
2419,6,4,5,8,17,19,35,0,0,-3.601589,23
2420,1362,4,17,22,27,29,38,0,0,-1.491528,23
2421,3305,8,17,19,22,29,30,0,0,-2.473596,23
2422,1118,4,8,26,29,38,39,0,0,-2.119167,23
2423,1675,4,19,26,35,38,41,0,0,-0.800512,23
2424,4386,17,22,29,30,35,41,0,0,-3.070878,23
2425,2054,5,8,17,22,26,39,0,0,-2.816307,23
2426,2151,5,8,17,30,35,41,0,0,-2.249116,23
2427,2583,5,17,19,29,30,35,0,0,-1.968449,23
2428,1027,4,8,22,26,38,41,0,0,-2.700472,23
2429,3397,8,17,19,30,38,39,0,0,-2.866636,23
2430,2988,5,19,27,30,36,39,0,0,-1.626004,23
2431,1949,4,27,29,30,35,39,0,0,-1.295807,23
2432,4722,19,26,29,36,38,41,0,0,-2.132748,23
2433,742,4,8,17,19,29,36,0,0,-3.504926,23
2434,3778,8,19,27,30,35,41,0,0,-2.583572,23
2435,2791,5,17,27,36,39,41,0,0,-4.036169,23
2436,1278,4,17,19,27,29,38,0,0,-0.024019,23
2437,1907,4,26,27,35,39,41,0,0,-2.717781,23
2438,4600,19,22,27,29,30,35,0,0,-1.887763,23
2439,2378,5,8,26,27,30,35,0,0,-3.013627,23
2440,1562,4,19,22,26,35,41,0,0,-1.657691,23
2441,685,4,5,29,30,36,38,0,0,-2.189468,23
2442,4927,26,27,29,30,36,39,0,0,-1.702162,23
2443,4995,27,30,35,36,39,41,0,0,-4.014601,23
2444,322,4,5,17,26,35,39,0,0,-2.596887,23
2445,3568,8,17,27,30,35,41,0,0,-2.370276,23
2446,2034,5,8,17,19,30,36,0,0,-2.211569,23
2447,3797,8,19,29,30,35,39,0,0,-4.111262,23
2448,4770,19,27,35,36,38,39,0,0,-3.344621,23
2449,3091,5,22,26,36,38,41,0,0,-2.604076,23
2450,2782,5,17,27,30,39,41,0,0,-3.121473,23
2451,1298,4,17,19,29,30,38,0,0,-2.028097,23
2452,1481,4,17,27,29,36,39,0,0,-1.954868,23
2453,2545,5,17,19,26,29,39,0,0,-1.795362,23
2454,4229,17,19,27,29,35,39,0,0,-1.826518,23
2455,985,4,8,19,30,36,38,0,0,-3.218667,23
2456,3528,8,17,26,29,38,41,0,0,-1.988420,23
2457,363,4,5,17,29,38,39,0,0,-1.706954,23
2458,4724,19,26,29,38,39,41,0,0,-2.118369,23
2459,3160,5,22,35,36,38,41,0,0,-3.453267,23
2460,1376,4,17,22,27,36,41,0,0,-3.667361,23
2461,2012,5,8,17,19,26,27,0,0,-3.096175,23
2462,872,4,8,17,35,36,39,0,0,-5.070429,23
2463,1876,4,22,36,38,39,41,0,0,-1.662485,23
2464,521,4,5,22,26,30,38,0,0,-3.669225,23
2465,4865,22,26,36,38,39,41,0,0,-2.419539,23
2466,2362,5,8,22,35,36,38,0,0,-2.042743,23
2467,4625,19,22,27,35,36,38,0,0,-2.696212,23
2468,2251,5,8,19,27,38,41,0,0,-0.922739,23
2469,2053,5,8,17,22,26,38,0,0,-1.260657,23
2470,3131,5,22,29,30,35,39,0,0,-2.120233,23
2471,866,4,8,17,30,36,39,0,0,-2.447766,23
2472,1269,4,17,19,26,36,38,0,0,-3.711299,23
2473,549,4,5,22,27,36,38,0,0,-2.065218,24
2474,385,4,5,17,38,39,41,0,0,-2.546399,24
2475,958,4,8,19,27,35,39,0,0,-1.237331,24
2476,3406,8,17,19,36,38,39,0,0,-2.565305,24
2477,3970,8,26,27,29,39,41,0,0,-1.747536,24
2478,3233,5,26,36,38,39,41,0,0,-3.183358,24
2479,1191,4,8,29,35,39,41,0,0,-2.807627,24
2480,1896,4,26,27,30,36,38,0,0,-3.019857,24
2481,2681,5,17,22,29,39,41,0,0,-1.696410,24
2482,2193,5,8,19,22,30,41,0,0,-2.524031,24
2483,2914,5,19,26,27,29,36,0,0,-1.089009,24
2484,1682,4,19,27,29,30,36,0,0,-1.766976,24
2485,2562,5,17,19,27,29,30,0,0,-2.887246,24
2486,698,4,5,29,36,38,41,0,0,-1.868431,24
2487,4858,22,26,30,36,38,41,0,0,-3.624330,24
2488,3790,8,19,27,35,39,41,0,0,-2.638268,24
2489,2617,5,17,19,38,39,41,0,0,-3.179630,24
2490,3458,8,17,22,27,39,41,0,0,-3.572404,24
2491,4741,19,27,29,30,35,38,0,0,-1.299109,24
2492,1190,4,8,29,35,38,41,0,0,-3.670664,24
2493,4655,19,22,30,35,36,38,0,0,-1.944057,24
2494,4671,19,26,27,29,30,36,0,0,-3.540183,24
2495,408,4,5,19,22,30,36,0,0,-2.251619,24
2496,2905,5,19,22,35,38,39,0,0,-2.338961,24
2497,514,4,5,22,26,29,35,0,0,-1.937133,24
2498,3290,8,17,19,22,26,27,0,0,-2.984175,24
2499,3136,5,22,29,30,38,39,0,0,-1.911037,24
2500,2668,5,17,22,29,30,36,0,0,-2.393816,24
2501,4100,17,19,22,26,35,36,0,0,-1.750998,24
2502,2119,5,8,17,27,30,36,0,0,-2.877660,24
2503,855,4,8,17,29,36,38,0,0,-3.622732,24
2504,4568,19,22,26,29,30,39,0,0,-2.892306,24
2505,675,4,5,27,35,38,41,0,0,-2.184781,24
2506,3255,5,27,30,35,36,39,0,0,-1.235467,24
2507,2225,5,8,19,26,35,41,0,0,-1.323341,24
2508,1285,4,17,19,27,30,41,0,0,-3.908459,24
2509,3177,5,26,27,29,38,41,0,0,-1.555277,24
2510,3181,5,26,27,30,35,39,0,0,-2.766618,24
2511,3992,8,26,29,30,35,38,0,0,-2.949025,24
2512,4092,17,19,22,26,29,38,0,0,-1.831950,24
2513,2485,5,8,30,35,36,41,0,0,-1.908907,24
2514,4911,22,29,35,36,38,39,0,0,-2.137914,24
2515,1472,4,17,27,29,30,36,0,0,-4.494024,24
2516,1199,4,8,30,35,38,39,0,0,-1.808783,24
2517,1104,4,8,26,27,38,41,0,0,-2.738392,24
2518,407,4,5,19,22,30,35,0,0,-3.536987,24
2519,3100,5,22,27,29,35,38,0,0,-2.143240,24
2520,727,4,8,17,19,26,30,0,0,-4.498817,24
2521,3337,8,17,19,26,29,39,0,0,-2.894170,24
2522,458,4,5,19,27,30,38,0,0,-1.927014,24
2523,2796,5,17,29,30,35,41,0,0,-2.337363,24
2524,844,4,8,17,27,38,41,0,0,-3.127970,24
2525,2902,5,19,22,35,36,38,0,0,-3.643768,24
2526,2762,5,17,27,29,30,41,0,0,-1.489238,24
2527,1090,4,8,26,27,29,41,0,0,-3.079239,24
2528,2072,5,8,17,22,30,39,0,0,-4.346234,24
2529,2812,5,17,29,38,39,41,0,0,-2.917869,24
2530,2223,5,8,19,26,35,38,0,0,-3.025982,24
2531,4339,17,22,26,35,36,39,0,0,-2.533350,24
2532,806,4,8,17,26,29,36,0,0,-2.504059,24
2533,294,4,5,17,22,35,39,0,0,-3.551367,24
2534,3394,8,17,19,30,36,38,0,0,-3.248598,24
2535,816,4,8,17,26,35,38,0,0,-1.544093,24
2536,4353,17,22,27,29,35,36,0,0,-2.734664,24
2537,329,4,5,17,26,39,41,0,0,-0.678393,24
2538,2556,5,17,19,26,36,38,0,0,-1.279403,24
2539,3254,5,27,30,35,36,38,0,0,-0.616615,24
2540,593,4,5,26,27,29,38,0,0,-3.988078,24
2541,1153,4,8,27,29,38,39,0,0,-2.134719,24
2542,3203,5,26,29,30,36,38,0,0,-3.752148,24
2543,2725,5,17,26,29,30,38,0,0,-1.668716,24
2544,1478,4,17,27,29,35,39,0,0,-2.111286,24
2545,2181,5,8,19,22,27,39,0,0,-0.818460,24
2546,3191,5,26,27,35,36,41,0,0,-2.586342,24
2547,3064,5,22,26,29,35,36,0,0,-3.343929,24
2548,4830,22,26,27,38,39,41,0,0,-1.828488,24
2549,809,4,8,17,26,29,41,0,0,-3.569475,24
2550,2572,5,17,19,27,30,41,0,0,-4.455945,24
2551,3691,8,19,22,30,38,39,0,0,-2.533084,24
2552,3404,8,17,19,35,38,41,0,0,-2.894969,24
2553,4099,17,19,22,26,30,41,0,0,-2.898963,24
2554,4667,19,22,35,36,39,41,0,0,-1.692416,24
2555,3987,8,26,27,36,38,39,0,0,-2.657440,24
2556,4104,17,19,22,26,36,38,0,0,-1.422933,24
2557,3180,5,26,27,30,35,38,0,0,-2.409527,24
2558,2602,5,17,19,30,36,38,0,0,-2.110753,24
2559,227,4,5,17,19,22,38,0,0,-2.266531,24
2560,803,4,8,17,26,27,41,0,0,-1.939796,24
2561,492,4,5,19,30,36,41,0,0,-2.018617,24
2562,2480,5,8,29,36,38,41,0,0,-4.016570,24
2563,4550,19,22,26,27,30,35,0,0,-2.322717,24
2564,925,4,8,19,26,29,35,0,0,-1.707061,24
2565,2993,5,19,27,35,36,38,0,0,-2.099835,24
2566,1076,4,8,22,35,36,39,0,0,-2.845439,24
2567,2815,5,17,30,35,36,41,0,0,-1.780290,24
2568,193,4,5,8,29,35,39,0,0,-0.844557,24
2569,3924,8,22,29,30,35,41,0,0,-3.554029,24
2570,2691,5,17,22,30,39,41,0,0,-1.709191,24
2571,3097,5,22,27,29,30,39,0,0,-0.898880,24
2572,4320,17,22,26,29,35,39,0,0,-2.375176,24
2573,3825,8,19,35,36,38,39,0,0,-3.040096,24
2574,1706,4,19,27,35,36,38,0,0,-3.445650,24
2575,2926,5,19,26,27,35,41,0,0,-1.931807,24
2576,1246,4,17,19,22,39,41,0,0,-3.223674,25
2577,3680,8,19,22,29,36,41,0,0,-2.156661,25
2578,3316,8,17,19,22,35,36,0,0,-1.300547,25
2579,3701,8,19,22,36,38,41,0,0,-3.190122,25
2580,429,4,5,19,26,29,30,0,0,-3.995641,25
2581,691,4,5,29,35,36,38,0,0,-4.184704,25
2582,2175,5,8,19,22,26,41,0,0,-2.976559,25
2583,1114,4,8,26,29,35,41,0,0,-2.788560,25
2584,473,4,5,19,29,30,38,0,0,-4.203877,25
2585,3597,8,17,29,35,36,41,0,0,-2.590709,25
2586,3686,8,19,22,30,35,39,0,0,-3.581564,25
2587,4617,19,22,27,30,35,39,0,0,-0.446031,25
2588,200,4,5,8,29,39,41,0,0,-3.189056,25
2589,2767,5,17,27,29,36,38,0,0,-3.363475,25
2590,2305,5,8,22,26,30,41,0,0,-2.814124,25
2591,2421,5,8,26,35,38,39,0,0,0.977008,25
2592,4157,17,19,22,35,36,39,0,0,3.650532,25
2593,1333,4,17,22,26,27,35,0,0,1.697316,25
2594,2079,5,8,17,22,36,39,0,0,4.012416,25
2595,1173,4,8,27,36,38,41,0,0,0.359221,25
2596,2410,5,8,26,30,35,39,0,0,2.995998,25
2597,3512,8,17,26,27,38,39,0,0,2.024316,25
2598,2061,5,8,17,22,27,39,0,0,1.663763,25
2599,484,4,5,19,29,38,41,0,0,1.741253,25
2600,3011,5,19,29,30,38,41,0,0,2.521208,25
2601,455,4,5,19,27,29,41,0,0,1.723145,25
2602,3809,8,19,29,35,38,41,0,0,2.147873,25
2603,273,4,5,17,22,26,41,0,0,2.756340,25
2604,3013,5,19,29,35,36,38,0,0,1.879722,25
2605,391,4,5,19,22,26,38,0,0,2.172371,25
2606,3343,8,17,19,26,30,41,0,0,4.409185,25
2607,2081,5,8,17,22,38,39,0,0,2.730510,25
2608,4899,22,27,35,38,39,41,0,0,2.584318,25
2609,1653,4,19,26,29,35,39,0,0,1.796374,25
2610,3402,8,17,19,35,36,41,0,0,1.843240,25
2611,1901,4,26,27,30,39,41,0,0,2.474874,25
2612,2676,5,17,22,29,36,38,0,0,2.688171,25
2613,4254,17,19,27,36,38,41,0,0,2.858594,25
2614,2126,5,8,17,27,35,41,0,0,0.361618,25
2615,4502,17,27,29,35,38,41,0,0,0.514999,25
2616,1940,4,26,30,36,39,41,0,0,3.119822,25
2617,1692,4,19,27,29,36,41,0,0,4.837907,25
2618,3960,8,26,27,29,30,41,0,0,2.995199,25
2619,3228,5,26,30,38,39,41,0,0,2.803472,25
2620,3898,8,22,27,29,38,39,0,0,2.216309,25
2621,1067,4,8,22,30,35,39,0,0,3.820956,25
2622,3975,8,26,27,30,36,38,0,0,3.787936,25
2623,68,4,5,8,19,26,35,0,0,3.287050,25
2624,2774,5,17,27,30,35,38,0,0,3.386375,25
2625,2188,5,8,19,22,29,41,0,0,2.787495,25
2626,2786,5,17,27,35,38,39,0,0,2.560884,25
2627,2120,5,8,17,27,30,38,0,0,2.342795,25
2628,2948,5,19,26,30,35,36,0,0,1.581746,25
2629,4914,22,29,35,38,39,41,0,0,1.422773,25
2630,4536,17,29,35,38,39,41,0,0,1.002572,25
2631,1069,4,8,22,30,36,38,0,0,3.226071,25
2632,2472,5,8,29,30,39,41,0,0,1.989432,25
2633,4592,19,22,26,35,36,41,0,0,4.456850,25
2634,2554,5,17,19,26,35,39,0,0,1.138644,25
2635,4419,17,26,27,29,30,36,0,0,1.431028,25
2636,610,4,5,26,27,39,41,0,0,1.752170,25
2637,1778,4,22,26,29,35,38,0,0,2.480465,25
2638,4634,19,22,27,38,39,41,0,0,1.192168,25
2639,1981,4,27,36,38,39,41,0,0,3.152042,25
2640,4514,17,27,30,36,38,39,0,0,2.878299,25
2641,681,4,5,29,30,35,36,0,0,4.052360,25
2642,3534,8,17,26,30,36,38,0,0,3.946111,25
2643,1452,4,17,26,30,35,38,0,0,3.621507,25
2644,1072,4,8,22,30,38,39,0,0,2.069585,25
2645,145,4,5,8,26,29,35,0,0,2.979222,25
2646,1163,4,8,27,30,38,39,0,0,2.609083,25
2647,857,4,8,17,29,36,41,0,0,1.519702,25
2648,4958,26,29,30,35,36,39,0,0,1.521299,25
2649,1231,4,17,19,22,29,41,0,0,1.312530,25
2650,1003,4,8,22,26,27,35,0,0,2.406171,25
2651,4036,8,27,29,35,36,38,0,0,2.308444,25
2652,2490,5,8,30,36,38,41,0,0,3.285985,25
2653,2337,5,8,22,29,30,35,0,0,1.261935,25
2654,2541,5,17,19,26,29,30,0,0,0.832148,25
2655,1890,4,26,27,29,38,41,0,0,3.215152,25
2656,4932,26,27,29,35,36,38,0,0,2.978689,25
2657,1060,4,8,22,29,36,39,0,0,2.690833,25
2658,1794,4,22,26,30,38,39,0,0,1.125596,25
2659,4400,17,22,29,36,38,41,0,0,2.209651,25
2660,3541,8,17,26,35,36,39,0,0,1.323714,25
2661,4264,17,19,29,30,38,39,0,0,5.012858,25
2662,1367,4,17,22,27,30,38,0,0,2.455435,25
2663,1296,4,17,19,29,30,35,0,0,1.103494,25
2664,2555,5,17,19,26,35,41,0,0,1.964668,25
2665,3958,8,26,27,29,30,38,0,0,2.939279,25
2666,2501,5,17,19,22,26,35,0,0,4.543393,25
2667,4474,17,26,30,35,36,39,0,0,2.999194,25
2668,1128,4,8,26,30,38,39,0,0,1.939371,25
2669,183,4,5,8,27,38,39,0,0,2.109794,25
2670,2377,5,8,26,27,29,41,0,0,2.756872,25
2671,3335,8,17,19,26,29,36,0,0,3.092128,25
2672,3274,5,29,30,35,39,41,0,0,4.657098,25
2673,2177,5,8,19,22,27,30,0,0,1.049172,25
2674,2087,5,8,17,26,27,36,0,0,3.800985,25
2675,190,4,5,8,29,30,41,0,0,2.935018,25
2676,1403,4,17,22,30,38,41,0,0,3.367469,25
2677,4953,26,27,35,36,38,41,0,0,1.758295,25
2678,4347,17,22,26,38,39,41,0,0,0.803388,25
2679,2474,5,8,29,35,36,39,0,0,-0.992080,26
2680,94,4,5,8,19,35,41,0,0,-0.288549,26
2681,1617,4,19,22,35,36,41,0,0,0.013687,26
2682,4449,17,26,27,36,38,39,0,0,-2.483555,26
2683,750,4,8,17,19,30,41,0,0,-1.111643,26
2684,334,4,5,17,27,29,39,0,0,-1.667916,26
2685,4266,17,19,29,30,39,41,0,0,-2.361329,26
2686,2711,5,17,26,27,30,39,0,0,-3.595038,26
2687,4290,17,19,35,38,39,41,0,0,-2.836386,26
2688,3600,8,17,29,35,39,41,0,0,-0.709283,26
2689,3033,5,19,35,36,38,39,0,0,-2.043382,26
2690,3955,8,22,36,38,39,41,0,0,-3.327419,26
2691,3249,5,27,29,35,39,41,0,0,-1.699072,26
2692,1021,4,8,22,26,35,39,0,0,-1.051995,26
2693,2752,5,17,26,35,38,41,0,0,-2.344020,26
2694,1641,4,19,26,27,36,39,0,0,-2.549328,26
2695,469,4,5,19,27,38,41,0,0,1.291068,26
2696,4268,17,19,29,35,36,39,0,0,-3.473344,26
2697,987,4,8,19,30,36,41,0,0,-2.473436,26
2698,1443,4,17,26,29,35,39,0,0,-1.865236,26
2699,275,4,5,17,22,27,30,0,0,-1.821565,26
2700,4903,22,29,30,35,36,41,0,0,-2.345085,26
2701,4848,22,26,29,36,38,41,0,0,-0.755084,26
2702,1442,4,17,26,29,35,38,0,0,-2.742919,26
2703,2141,5,8,17,29,35,41,0,0,-2.214072,26
2704,3344,8,17,19,26,35,36,0,0,-3.575333,26
2705,3262,5,27,30,36,39,41,0,0,-3.180695,26
2706,2850,5,19,22,26,36,38,0,0,-1.906510,26
2707,882,4,8,19,22,26,29,0,0,-2.084124,26
2708,4734,19,26,30,38,39,41,0,0,-2.665695,26
2709,4379,17,22,27,36,38,39,0,0,-1.807718,26
2710,2573,5,17,19,27,35,36,0,0,-2.005303,26
2711,4698,19,26,27,35,38,39,0,0,-1.246917,26
2712,2110,5,8,17,26,38,41,0,0,-2.962073,26
2713,3066,5,22,26,29,35,39,0,0,-3.003348,26
2714,4145,17,19,22,29,39,41,0,0,-1.100458,26
2715,471,4,5,19,29,30,35,0,0,-0.615549,26
2716,2100,5,8,17,26,30,39,0,0,-4.101250,26
2717,2998,5,19,27,35,39,41,0,0,-3.382274,26
2718,4298,17,22,26,27,30,35,0,0,-2.472104,26
2719,2010,5,8,17,19,22,39,0,0,-1.234668,26
2720,2035,5,8,17,19,30,38,0,0,-1.776296,26
2721,1720,4,19,29,30,36,38,0,0,-1.630371,26
2722,4192,17,19,26,29,35,36,0,0,-2.014889,26
2723,1124,4,8,26,30,35,41,0,0,-2.494739,26
2724,2173,5,8,19,22,26,38,0,0,-2.889909,26
2725,2780,5,17,27,30,38,39,0,0,-2.800969,26
2726,3645,8,19,22,26,38,39,0,0,-2.139246,26
2727,2271,5,8,19,30,35,41,0,0,-1.091671,26
2728,1237,4,17,19,22,35,36,0,0,-3.093620,26
2729,1198,4,8,30,35,36,41,0,0,-3.189482,26
2730,3623,8,19,22,26,27,36,0,0,-1.626376,26
2731,439,4,5,19,26,30,41,0,0,-2.555452,26
2732,1031,4,8,22,27,29,36,0,0,-2.858487,26
2733,3453,8,17,22,27,36,38,0,0,-3.289606,26
2734,3463,8,17,22,29,30,41,0,0,-2.367720,26
2735,2479,5,8,29,36,38,39,0,0,-1.990657,26
2736,40,4,5,8,17,29,41,0,0,-2.521900,26
2737,3605,8,17,30,35,36,38,0,0,-1.651940,26
2738,3880,8,22,26,35,38,41,0,0,-2.225522,26
2739,4921,22,35,36,38,39,41,0,0,-1.463941,26
2740,1755,4,22,26,27,29,39,0,0,-3.355912,26
2741,3704,8,19,26,27,29,30,0,0,-2.111552,26
2742,557,4,5,22,29,30,38,0,0,-2.506189,26
2743,1302,4,17,19,29,35,38,0,0,-2.104362,26
2744,800,4,8,17,26,27,36,0,0,-2.220996,26
2745,2837,5,19,22,26,29,36,0,0,-0.383347,26
2746,16,4,5,8,17,22,36,0,0,-1.584569,26
2747,3229,5,26,35,36,38,39,0,0,-1.595221,26
2748,3699,8,19,22,35,39,41,0,0,-1.654070,26
2749,2330,5,8,22,27,35,41,0,0,-3.598500,26
2750,1050,4,8,22,29,30,35,0,0,-3.428874,26
2751,3148,5,22,29,38,39,41,0,0,-2.778601,26
2752,3979,8,26,27,30,38,41,0,0,-2.139246,26
2753,726,4,8,17,19,26,29,0,0,-1.426661,26
2754,3673,8,19,22,29,30,41,0,0,-1.195257,26
2755,619,4,5,26,29,35,41,0,0,-3.438195,26
2756,4933,26,27,29,35,36,39,0,0,-3.020923,26
2757,4468,17,26,29,35,39,41,0,0,-3.166582,26
2758,1994,4,29,35,36,39,41,0,0,-3.363634,26
2759,3587,8,17,29,30,35,39,0,0,-1.813843,26
2760,4464,17,26,29,35,36,39,0,0,-2.417515,26
2761,3243,5,27,29,30,39,41,0,0,-1.851922,26
2762,910,4,8,19,22,35,41,0,0,-2.026872,26
2763,2896,5,19,22,30,36,38,0,0,-2.330973,26
2764,338,4,5,17,27,30,38,0,0,-1.996515,26
2765,4089,17,19,22,26,29,30,0,0,-2.717089,26
2766,4635,19,22,29,30,35,36,0,0,-2.854493,26
2767,2076,5,8,17,22,35,39,0,0,-2.312066,26
2768,3034,5,19,35,36,38,41,0,0,-1.368610,26
2769,1221,4,17,19,22,27,35,0,0,-2.120871,26
2770,3139,5,22,29,35,36,38,0,0,-2.310202,26
2771,2343,5,8,22,29,35,38,0,0,-3.421952,26
2772,4079,8,30,35,38,39,41,0,0,-2.717621,26
2773,292,4,5,17,22,35,36,0,0,-2.913875,26
2774,2844,5,19,22,26,30,39,0,0,-3.395323,26
2775,3509,8,17,26,27,36,38,0,0,-1.596818,26
2776,792,4,8,17,22,36,39,0,0,-3.308513,26
2777,4473,17,26,30,35,36,38,0,0,-2.922397,26
2778,1745,4,19,30,38,39,41,0,0,-1.872692,26
2779,1095,4,8,26,27,30,41,0,0,-2.495804,26
2780,2416,5,8,26,30,38,41,0,0,-3.463492,26
2781,1662,4,19,26,30,35,38,0,0,-1.096837,27
2782,4401,17,22,29,36,39,41,0,0,-0.292650,27
2783,4908,22,29,30,36,38,41,0,0,-2.347322,27
2784,1168,4,8,27,35,36,41,0,0,-1.104027,27
2785,4660,19,22,30,35,39,41,0,0,-1.752437,27
2786,3450,8,17,22,27,35,38,0,0,-0.186667,27
2787,4227,17,19,27,29,35,36,0,0,-0.328066,27
2788,2381,5,8,26,27,30,39,0,0,-0.045801,27
2789,2942,5,19,26,29,36,38,0,0,-1.452331,27
2790,933,4,8,19,26,30,39,0,0,0.205307,27
2791,4801,22,26,27,29,35,36,0,0,-1.793445,27
2792,768,4,8,17,22,26,41,0,0,-1.748442,27
2793,2289,5,8,22,26,27,30,0,0,-0.877949,27
2794,1289,4,17,19,27,35,41,0,0,-0.582104,27
2795,2268,5,8,19,30,35,36,0,0,-0.688885,27
2796,14,4,5,8,17,22,30,0,0,-1.634205,27
2797,2217,5,8,19,26,30,35,0,0,-0.268151,27
2798,2318,5,8,22,27,29,36,0,0,-2.624793,27
2799,2593,5,17,19,29,36,39,0,0,0.124356,27
2800,3363,8,17,19,27,30,39,0,0,-0.381856,27
2801,1179,4,8,29,30,35,41,0,0,0.214361,27
2802,1092,4,8,26,27,30,36,0,0,-3.159765,27
2803,3706,8,19,26,27,29,36,0,0,-2.575264,27
2804,3391,8,17,19,30,35,38,0,0,-1.658970,27
2805,3130,5,22,29,30,35,38,0,0,0.647877,27
2806,990,4,8,19,30,39,41,0,0,-0.910968,27
2807,3428,8,17,22,26,35,36,0,0,-1.344751,27
2808,4542,17,30,36,38,39,41,0,0,-0.193325,27
2809,2401,5,8,26,29,35,41,0,0,-1.324247,27
2810,544,4,5,22,27,30,41,0,0,-1.677078,27
2811,3035,5,19,35,36,39,41,0,0,-0.853717,27
2812,1227,4,17,19,22,29,35,0,0,-0.664653,27
2813,1620,4,19,22,35,39,41,0,0,-2.190746,27
2814,1708,4,19,27,35,36,41,0,0,0.254837,27
2815,807,4,8,17,26,29,38,0,0,-3.275334,27
2816,4447,17,26,27,35,38,41,0,0,0.097994,27
2817,2435,5,8,27,29,35,39,0,0,-0.497691,27
2818,3759,8,19,26,38,39,41,0,0,-1.425968,27
2819,108,4,5,8,22,26,41,0,0,-1.204418,27
2820,1499,4,17,27,35,38,39,0,0,-0.657729,27
2821,2945,5,19,26,29,38,39,0,0,-1.515441,27
2822,536,4,5,22,27,29,36,0,0,-1.767349,27
2823,781,4,8,17,22,29,41,0,0,-0.265755,27
2824,2890,5,19,22,29,38,41,0,0,-0.684092,27
2825,3236,5,27,29,30,35,39,0,0,-3.140059,27
2826,671,4,5,27,35,36,38,0,0,-0.323006,27
2827,246,4,5,17,19,29,35,0,0,-0.956238,27
2828,4425,17,26,27,29,35,39,0,0,1.591066,27
2829,427,4,5,19,26,27,39,0,0,2.340931,27
2830,481,4,5,19,29,36,39,0,0,-2.810396,27
2831,3939,8,22,29,36,39,41,0,0,0.138735,27
2832,3674,8,19,22,29,35,36,0,0,-0.780488,27
2833,1857,4,22,29,35,39,41,0,0,-1.052633,27
2834,4756,19,27,29,36,38,39,0,0,-1.207879,27
2835,1579,4,19,22,27,30,41,0,0,-1.897030,27
2836,2392,5,8,26,27,39,41,0,0,-1.962537,27
2837,1347,4,17,22,26,30,39,0,0,-0.414077,27
2838,3538,8,17,26,30,38,41,0,0,-1.532217,27
2839,2860,5,19,22,27,29,39,0,0,-0.498490,27
2840,1665,4,19,26,30,36,38,0,0,-1.810487,27
2841,3276,5,29,30,36,38,41,0,0,0.041274,27
2842,2091,5,8,17,26,29,30,0,0,-0.780755,27
2843,3812,8,19,29,36,38,41,0,0,0.204509,27
2844,4363,17,22,27,30,35,36,0,0,-1.208411,27
2845,2067,5,8,17,22,29,39,0,0,-0.814573,27
2846,1997,4,30,35,36,38,39,0,0,-1.675213,27
2847,1696,4,19,27,30,35,36,0,0,-1.421175,27
2848,1432,4,17,26,27,36,41,0,0,0.673973,27
2849,2671,5,17,22,29,30,41,0,0,-1.295754,27
2850,2536,5,17,19,26,27,35,0,0,-1.730867,27
2851,759,4,8,17,19,38,41,0,0,0.365346,27
2852,1486,4,17,27,30,35,36,0,0,-1.296553,27
2853,2951,5,19,26,30,35,41,0,0,-1.073404,27
2854,422,4,5,19,26,27,29,0,0,-0.280667,27
2855,2155,5,8,17,30,38,39,0,0,-1.221460,27
2856,1259,4,17,19,26,29,41,0,0,-0.433249,27
2857,2928,5,19,26,27,36,39,0,0,-2.340665,27
2858,4072,8,29,35,36,38,41,0,0,0.977275,27
2859,32,4,5,8,17,27,38,0,0,-2.134026,27
2860,3244,5,27,29,35,36,38,0,0,-0.598081,27
2861,3756,8,19,26,36,38,39,0,0,-1.895166,27
2862,2704,5,17,26,27,29,36,0,0,-2.052010,27
2863,2495,5,8,35,36,39,41,0,0,-1.721814,27
2864,2636,5,17,22,26,35,36,0,0,-1.483486,27
2865,372,4,5,17,30,36,41,0,0,-1.633140,27
2866,1160,4,8,27,30,36,38,0,0,-1.685865,27
2867,4023,8,26,35,36,39,41,0,0,-1.795575,27
2868,4501,17,27,29,35,38,39,0,0,0.989257,27
2869,1556,4,19,22,26,30,38,0,0,-0.401828,27
2870,307,4,5,17,26,27,39,0,0,-0.854250,27
2871,639,4,5,26,35,38,39,0,0,-0.666251,27
2872,2448,5,8,27,30,36,39,0,0,-1.411056,27
