# elotto v3 mode=649 focus=on items=3404/5005 blocks=33 paused_ms=0
order,item,n1,n2,n3,n4,n5,n6,e1,e2,z_raw,block
973,1898,5,13,19,25,36,45,0,0,1.115185,9
974,3486,8,9,11,28,36,45,0,0,0.444407,9
975,4143,9,10,11,21,42,44,0,0,0.435087,9
976,2317,6,8,11,19,21,28,0,0,1.741758,9
977,116,5,6,8,11,21,25,0,0,1.640036,9
978,1406,5,9,11,28,36,44,0,0,0.369047,9
979,2268,6,8,10,25,28,36,0,0,-0.643110,9
980,494,5,6,10,25,42,45,0,0,-0.756282,9
981,1980,5,19,28,42,44,45,0,0,-0.172048,9
982,3139,6,11,21,28,36,42,0,0,-0.455111,9
983,460,5,6,10,19,25,45,0,0,-0.972774,9
984,387,5,6,10,11,13,21,0,0,-1.146127,9
985,2457,6,8,19,28,42,45,0,0,0.368249,9
986,1808,5,11,19,21,25,36,0,0,0.323512,9
987,2868,6,10,11,19,28,42,0,0,1.418752,9
988,1056,5,8,11,21,28,42,0,0,1.257648,9
989,2750,6,9,13,28,36,45,0,0,-1.502419,9
990,2267,6,8,10,21,44,45,0,0,0.499262,9
991,2982,6,10,19,21,44,45,0,0,0.076931,9
992,10,5,6,8,9,10,45,0,0,1.714331,9
993,1396,5,9,11,25,28,42,0,0,-0.126779,9
994,3637,8,10,11,13,25,45,0,0,1.047015,9
995,3537,8,9,13,25,42,44,0,0,0.058024,9
996,1853,5,11,21,28,36,44,0,0,0.353070,9
997,3723,8,10,13,19,42,45,0,0,1.245133,9
998,3745,8,10,13,25,36,44,0,0,-0.129975,9
999,3807,8,10,21,28,36,45,0,0,-1.417474,9
1000,2645,6,9,11,13,44,45,0,0,1.637906,9
1001,1494,5,9,19,25,42,45,0,0,0.292090,9
1002,3729,8,10,13,21,25,45,0,0,0.188238,9
1003,258,5,6,9,10,28,44,0,0,-0.491060,9
1004,170,5,6,8,19,21,45,0,0,0.052166,9
1005,5,5,6,8,9,10,25,0,0,-1.168495,9
1006,867,5,8,9,25,36,45,0,0,0.358130,9
1007,4256,9,10,19,42,44,45,0,0,1.000415,9
1008,2636,6,9,11,13,28,36,0,0,0.163208,9
1009,1229,5,9,10,11,21,42,0,0,-1.469400,9
1010,4140,9,10,11,21,36,42,0,0,1.191343,9
1011,4965,13,21,25,36,44,45,0,0,0.494469,9
1012,2375,6,8,13,19,21,42,0,0,0.693385,9
1013,1655,5,10,13,21,36,42,0,0,-0.168053,9
1014,2117,6,8,9,19,21,45,0,0,-1.963096,9
1015,4200,9,10,13,21,42,45,0,0,0.715488,9
1016,242,5,6,9,10,19,42,0,0,1.703147,9
1017,2131,6,8,9,19,42,45,0,0,-0.492392,9
1018,517,5,6,11,13,21,44,0,0,-0.711014,9
1019,4774,10,19,36,42,44,45,0,0,-0.921380,9
1020,2149,6,8,9,25,28,42,0,0,-0.754152,9
1021,2783,6,9,19,28,36,42,0,0,0.322714,9
1022,2928,6,10,13,19,36,44,0,0,-0.691309,9
1023,3127,6,11,19,36,44,45,0,0,0.501392,9
1024,3928,8,11,21,25,42,44,0,0,-1.562334,9
1025,4485,9,13,28,36,44,45,0,0,0.165871,9
1026,2443,6,8,19,25,28,36,0,0,-0.536595,9
1027,2130,6,8,9,19,42,44,0,0,0.189304,9
1028,1202,5,8,25,36,42,44,0,0,-0.820191,9
1029,2522,6,9,10,11,25,44,0,0,0.390883,9
1030,4286,9,10,25,42,44,45,0,0,1.153264,9
1031,1813,5,11,19,21,28,42,0,0,-0.739028,10
1032,4508,9,19,25,28,36,42,0,0,-1.291307,10
1033,2959,6,10,13,28,36,44,0,0,1.072259,10
1034,909,5,8,10,11,28,44,0,0,-2.530075,10
1035,563,5,6,11,21,28,45,0,0,-0.437324,10
1036,607,5,6,13,19,36,45,0,0,0.059302,10
1037,2629,6,9,11,13,21,44,0,0,-0.209914,10
1038,2282,6,8,10,28,42,45,0,0,-0.336135,10
1039,4615,10,11,19,25,28,36,0,0,0.406008,10
1040,3070,6,11,13,21,36,45,0,0,0.262480,10
1041,4573,10,11,13,21,28,45,0,0,0.250497,10
1042,801,5,8,9,13,19,42,0,0,0.547140,10
1043,1529,5,9,25,28,42,44,0,0,1.577938,10
1044,2188,6,8,10,11,21,45,0,0,1.138298,10
1045,120,5,6,8,11,21,44,0,0,-0.342526,10
1046,337,5,6,9,19,25,36,0,0,-0.719855,10
1047,688,5,6,21,25,42,44,0,0,-0.065586,10
1048,168,5,6,8,19,21,42,0,0,0.438229,10
1049,4895,11,19,25,42,44,45,0,0,-0.850868,10
1050,1145,5,8,19,21,25,45,0,0,-1.452145,10
1051,2028,6,8,9,10,21,28,0,0,0.731145,10
1052,2877,6,10,11,21,25,28,0,0,-1.116889,10
1053,373,5,6,9,25,42,44,0,0,-0.083961,10
1054,4015,8,13,25,28,42,45,0,0,-1.442025,10
1055,4096,9,10,11,13,25,36,0,0,1.360382,10
1056,1990,5,21,25,36,44,45,0,0,0.048384,10
1057,2969,6,10,19,21,25,36,0,0,1.797891,10
1058,1632,5,10,13,19,25,36,0,0,0.009773,10
1059,1886,5,13,19,21,36,42,0,0,-0.153994,10
1060,4787,10,21,28,36,44,45,0,0,-0.244265,10
1061,4634,10,11,19,42,44,45,0,0,0.079806,10
1062,4743,10,19,21,25,28,45,0,0,-0.010199,10
1063,1093,5,8,13,19,25,42,0,0,1.106078,10
1064,3539,8,9,13,25,44,45,0,0,-0.855661,10
1065,4196,9,10,13,21,36,42,0,0,1.409378,10
1066,2212,6,8,10,13,21,28,0,0,-1.618574,10
1067,2376,6,8,13,19,21,44,0,0,-0.187280,10
1068,79,5,6,8,10,19,45,0,0,-0.586977,10
1069,2998,6,10,19,28,44,45,0,0,0.519180,10
1070,3497,8,9,13,19,21,42,0,0,-1.024487,10
1071,3899,8,11,19,21,42,45,0,0,-0.697752,10
1072,1543,5,10,11,13,19,28,0,0,0.979591,10
1073,4828,11,13,19,36,42,45,0,0,0.723689,10
1074,3755,8,10,13,28,44,45,0,0,-1.578098,10
1075,3997,8,13,21,25,36,45,0,0,0.779343,10
1076,4127,9,10,11,19,36,45,0,0,0.203364,10
1077,3263,6,19,25,42,44,45,0,0,-0.270362,10
1078,4494,9,19,21,25,36,45,0,0,-0.397380,10
1079,754,5,8,9,10,28,45,0,0,0.671231,10
1080,4570,10,11,13,21,28,36,0,0,-1.684347,10
1081,512,5,6,11,13,19,45,0,0,-0.730772,10
1082,3432,8,9,11,13,36,42,0,0,-1.006113,10
1083,3967,8,13,19,21,36,45,0,0,1.459441,10
1084,26,5,6,8,9,13,44,0,0,0.482699,10
1085,3674,8,10,11,21,28,36,0,0,-0.323353,10
1086,2438,6,8,19,21,36,44,0,0,-1.806040,10
1087,56,5,6,8,10,11,13,0,0,-0.150798,10
1088,1137,5,8,13,36,42,44,0,0,-0.652218,10
1089,2724,6,9,13,21,25,36,0,0,-1.096918,10
1090,159,5,6,8,13,36,42,0,0,-0.862052,10
1091,839,5,8,9,19,28,45,0,0,0.124809,10
1092,2406,6,8,13,21,42,45,0,0,-2.115998,10
1093,3028,6,10,25,28,44,45,0,0,0.345028,10
1094,3499,8,9,13,19,21,45,0,0,-0.561680,10
1095,1912,5,13,21,25,28,36,0,0,-1.049784,10
1096,1760,5,11,13,19,25,44,0,0,1.018203,10
1097,348,5,6,9,19,42,44,0,0,0.996367,10
1098,4605,10,11,19,21,28,36,0,0,-0.530524,10
1099,2557,6,9,10,13,36,44,0,0,-0.933150,10
1100,2615,6,9,10,36,42,45,0,0,0.371125,10
1101,2453,6,8,19,28,36,42,0,0,-0.021383,10
1102,2789,6,9,19,36,42,44,0,0,1.937160,10
1103,3744,8,10,13,25,36,42,0,0,-0.075439,10
1104,368,5,6,9,25,28,44,0,0,-0.685503,10
1105,1759,5,11,13,19,25,42,0,0,-0.142544,10
1106,3765,8,10,19,21,28,36,0,0,-0.319092,10
1107,2814,6,9,25,28,36,44,0,0,0.621967,10
1108,2172,6,8,10,11,13,36,0,0,-0.204323,10
1109,484,5,6,10,21,42,45,0,0,-0.584314,10
1110,3020,6,10,21,36,42,45,0,0,-0.721185,10
1111,455,5,6,10,19,21,45,0,0,-0.006737,10
1112,3749,8,10,13,25,44,45,0,0,-2.061942,10
1113,4167,9,10,13,19,21,28,0,0,-0.810392,10
1114,189,5,6,8,21,25,44,0,0,-1.070022,10
1115,3051,6,11,13,19,28,44,0,0,-1.963682,10
1116,4428,9,13,19,21,36,44,0,0,-1.779411,10
1117,3670,8,10,11,21,25,36,0,0,-0.666330,10
1118,4479,9,13,25,36,42,44,0,0,-0.788290,10
1119,3986,8,13,19,28,44,45,0,0,0.689338,10
1120,3661,8,10,11,19,28,44,0,0,0.819286,10
1121,2793,6,9,21,25,28,36,0,0,-0.405901,10
1122,4844,11,13,21,28,42,44,0,0,0.251562,10
1123,3940,8,11,21,42,44,45,0,0,0.581225,10
1124,3366,8,9,10,19,28,42,0,0,-0.091949,10
1125,2250,6,8,10,19,42,44,0,0,2.186671,10
1126,2462,6,8,19,42,44,45,0,0,1.396864,10
1127,2269,6,8,10,25,28,42,0,0,0.921274,10
1128,3508,8,9,13,19,28,45,0,0,-0.710801,10
1129,4911,11,21,28,36,42,44,0,0,0.771088,10
1130,4473,9,13,25,28,36,42,0,0,-0.617334,10
1131,1224,5,9,10,11,19,44,0,0,-0.567005,10
1132,2228,6,8,10,13,36,45,0,0,0.608120,10
1133,3198,6,13,19,42,44,45,0,0,0.943376,10
1134,3853,8,11,13,21,25,42,0,0,-0.838912,11
1135,643,5,6,13,36,42,45,0,0,-0.497797,11
1136,2705,6,9,13,19,21,42,0,0,-2.669104,11
1137,4863,11,13,28,36,44,45,0,0,-1.062060,11
1138,917,5,8,10,13,19,21,0,0,-0.915070,11
1139,345,5,6,9,19,36,42,0,0,-0.020344,11
1140,2184,6,8,10,11,21,28,0,0,-2.060637,11
1141,1108,5,8,13,21,25,42,0,0,-0.988032,11
1142,3318,8,9,10,11,28,44,0,0,-0.442143,11
1143,608,5,6,13,19,42,44,0,0,-0.751303,11
1144,2550,6,9,10,13,25,44,0,0,0.163394,11
1145,1746,5,10,28,36,42,44,0,0,-1.898734,11
1146,3312,8,9,10,11,25,36,0,0,-1.041289,11
1147,1083,5,8,11,36,44,45,0,0,-1.687569,11
1148,2064,6,8,9,11,21,28,0,0,-1.487854,11
1149,1971,5,19,25,28,42,45,0,0,-1.884356,11
1150,1463,5,9,13,28,36,45,0,0,-1.148337,11
1151,222,5,6,9,10,11,19,0,0,0.023593,11
1152,1007,5,8,11,13,19,45,0,0,0.330889,11
1153,409,5,6,10,11,25,42,0,0,-0.430693,11
1154,3957,8,13,19,21,25,36,0,0,-1.262841,11
1155,4342,9,11,13,28,42,45,0,0,-0.111414,11
1156,1549,5,10,11,13,21,28,0,0,-1.473207,11
1157,4433,9,13,19,25,28,36,0,0,-1.419151,11
1158,1415,5,9,13,19,21,25,0,0,-1.910452,11
1159,86,5,6,8,10,25,28,0,0,0.273371,11
1160,1922,5,13,21,28,36,42,0,0,-1.551762,11
1161,1082,5,8,11,36,42,45,0,0,-0.124996,11
1162,3891,8,11,19,21,28,36,0,0,-0.292756,11
1163,674,5,6,19,28,42,44,0,0,1.265557,11
1164,1316,5,9,10,25,36,44,0,0,-1.991669,11
1165,1564,5,10,11,13,36,44,0,0,-0.661830,11
1166,4411,9,11,25,36,44,45,0,0,-0.551853,11
1167,1237,5,9,10,11,28,36,0,0,0.879973,11
1168,2837,6,10,11,13,21,36,0,0,0.160997,11
1169,4420,9,13,19,21,25,42,0,0,1.449295,11
1170,18,5,6,8,9,11,44,0,0,-0.694317,11
1171,1542,5,10,11,13,19,25,0,0,-1.183487,11
1172,4611,10,11,19,21,36,45,0,0,-0.602714,11
1173,3439,8,9,11,19,21,28,0,0,-1.177629,11
1174,1735,5,10,21,42,44,45,0,0,-1.668130,11
1175,1039,5,8,11,19,25,45,0,0,-0.174525,11
1176,4709,10,13,21,25,36,42,0,0,-1.659609,11
1177,629,5,6,13,25,28,45,0,0,-1.979686,11
1178,3459,8,9,11,21,25,28,0,0,-0.405662,11
1179,3727,8,10,13,21,25,42,0,0,0.126380,11
1180,4329,9,11,13,25,28,42,0,0,-1.881426,11
1181,889,5,8,10,11,19,21,0,0,0.229966,11
1182,4244,9,10,19,25,42,44,0,0,0.001757,11
1183,1526,5,9,25,28,36,42,0,0,-0.675411,11
1184,4472,9,13,21,42,44,45,0,0,-1.702481,11
1185,4591,10,11,13,28,36,44,0,0,0.495987,11
1186,2033,6,8,9,10,25,28,0,0,-0.582211,11
1187,580,5,6,11,28,36,42,0,0,-2.472317,11
1188,4536,9,21,28,42,44,45,0,0,1.814641,11
1189,4206,9,10,13,25,36,42,0,0,1.072232,11
1190,1372,5,9,11,19,28,44,0,0,-0.944095,11
1191,2972,6,10,19,21,25,45,0,0,-1.824441,11
1192,3174,6,13,19,21,36,44,0,0,-1.340331,11
1193,4877,11,19,21,28,36,44,0,0,-1.962910,11
1194,1067,5,8,11,25,28,44,0,0,-0.426699,11
1195,3839,8,11,13,19,25,44,0,0,0.377489,11
1196,1151,5,8,19,21,36,44,0,0,1.503085,11
1197,2801,6,9,21,25,42,45,0,0,-0.577151,11
1198,274,5,6,9,11,19,21,0,0,-1.215175,11
1199,2297,6,8,11,13,21,36,0,0,-1.104666,11
1200,27,5,6,8,9,13,45,0,0,-0.210473,11
1201,693,5,6,21,28,36,45,0,0,-1.703280,11
1202,4241,9,10,19,25,36,42,0,0,-0.127125,11
1203,2942,6,10,13,21,36,42,0,0,-1.524867,11
1204,4842,11,13,21,28,36,44,0,0,-0.575287,11
1205,417,5,6,10,11,36,44,0,0,1.275676,11
1206,3886,8,11,19,21,25,28,0,0,-1.283611,11
1207,1019,5,8,11,13,28,36,0,0,0.449387,11
1208,3763,8,10,19,21,25,44,0,0,-0.259737,11
1209,2321,6,8,11,19,21,45,0,0,-2.193249,11
1210,1162,5,8,19,25,36,45,0,0,1.496428,11
1211,2650,6,9,11,19,21,44,0,0,0.510633,11
1212,2785,6,9,19,28,36,45,0,0,-1.874502,11
1213,4195,9,10,13,21,28,45,0,0,-0.226184,11
1214,2937,6,10,13,21,25,45,0,0,-0.319918,11
1215,2069,6,8,9,11,25,28,0,0,-0.599519,11
1216,4188,9,10,13,21,25,36,0,0,-0.989364,11
1217,259,5,6,9,10,28,45,0,0,0.298135,11
1218,4780,10,21,25,28,44,45,0,0,-0.815478,11
1219,3803,8,10,21,25,42,45,0,0,0.302396,11
1220,568,5,6,11,21,42,45,0,0,-0.229913,11
1221,552,5,6,11,19,42,44,0,0,-0.966729,11
1222,4885,11,19,21,42,44,45,0,0,-0.552120,11
1223,3025,6,10,25,28,36,45,0,0,0.359914,11
1224,2546,6,9,10,13,21,45,0,0,0.182566,11
1225,721,5,8,9,10,11,36,0,0,-1.249793,11
1226,3837,8,11,13,19,25,36,0,0,-1.584516,11
1227,477,5,6,10,21,28,42,0,0,0.010545,11
1228,380,5,6,9,28,42,45,0,0,-1.366160,11
1229,174,5,6,8,19,25,44,0,0,-1.980485,11
1230,3161,6,11,28,36,44,45,0,0,-0.403798,11
1231,107,5,6,8,11,13,44,0,0,-1.765058,11
1232,2818,6,9,25,28,44,45,0,0,-0.724940,11
1233,1763,5,11,13,19,28,42,0,0,-2.573507,11
1234,4906,11,21,25,28,44,45,0,0,0.109337,11
1235,3618,8,9,28,42,44,45,0,0,-0.894299,11
1236,3558,8,9,19,21,28,45,0,0,0.189224,11
1237,2718,6,9,13,19,36,44,0,0,-0.992639,12
1238,2974,6,10,19,21,28,42,0,0,-0.807304,12
1239,756,5,8,9,10,36,44,0,0,-0.158361,12
1240,4254,9,10,19,36,42,45,0,0,-0.581492,12
1241,1662,5,10,13,25,28,42,0,0,0.257846,12
1242,1826,5,11,19,25,36,42,0,0,1.759440,12
1243,3641,8,10,11,13,28,45,0,0,-0.558591,12
1244,1932,5,13,25,28,36,42,0,0,-0.760170,12
1245,315,5,6,9,13,25,28,0,0,-0.268338,12
1246,2244,6,8,10,19,28,42,0,0,-0.969206,12
1247,3687,8,10,11,25,28,45,0,0,-0.731411,12
1248,2555,6,9,10,13,28,45,0,0,-1.316711,12
1249,3393,8,9,10,25,28,45,0,0,1.375986,12
1250,2711,6,9,13,19,25,44,0,0,0.109258,12
1251,2401,6,8,13,21,28,45,0,0,-0.951099,12
1252,1448,5,9,13,21,42,44,0,0,0.362497,12
1253,1358,5,9,11,13,44,45,0,0,-0.686941,12
1254,1622,5,10,11,36,42,45,0,0,-1.159868,12
1255,4793,10,25,28,42,44,45,0,0,-0.290440,12
1256,2016,6,8,9,10,13,36,0,0,-0.671231,12
1257,2048,6,8,9,11,13,19,0,0,1.101178,12
1258,1506,5,9,21,25,28,36,0,0,-0.765762,12
1259,1361,5,9,11,19,21,36,0,0,-0.631820,12
1260,321,5,6,9,13,28,42,0,0,-0.853904,12
1261,143,5,6,8,13,19,45,0,0,-0.850175,12
1262,711,5,6,28,36,42,44,0,0,0.445312,12
1263,871,5,8,9,28,36,42,0,0,-0.803043,12
1264,2454,6,8,19,28,36,44,0,0,0.678314,12
1265,2156,6,8,9,25,42,45,0,0,-0.706380,12
1266,95,5,6,8,10,36,42,0,0,-1.323367,12
1267,4297,9,11,13,19,21,45,0,0,-2.199985,12
1268,4097,9,10,11,13,25,42,0,0,-1.708419,12
1269,3691,8,10,11,25,42,44,0,0,-0.752181,12
1270,1838,5,11,19,36,42,44,0,0,0.522802,12
1271,324,5,6,9,13,36,42,0,0,-0.695729,12
1272,1331,5,9,11,13,19,21,0,0,0.523068,12
1273,1206,5,8,28,36,42,44,0,0,0.192872,12
1274,794,5,8,9,11,42,44,0,0,0.691628,12
1275,1031,5,8,11,19,21,36,0,0,-0.020158,12
1276,4248,9,10,19,28,36,44,0,0,-0.056639,12
1277,375,5,6,9,25,44,45,0,0,-1.548381,12
1278,863,5,8,9,25,28,44,0,0,-2.510210,12
1279,4235,9,10,19,21,42,45,0,0,0.480729,12
1280,1075,5,8,11,28,36,42,0,0,-2.347242,12
1281,3831,8,11,13,19,21,28,0,0,-0.952962,12
1282,2339,6,8,11,21,25,42,0,0,0.174232,12
1283,965,5,8,10,19,44,45,0,0,0.083428,12
1284,4178,9,10,13,19,28,42,0,0,-0.150106,12
1285,1697,5,10,19,25,28,42,0,0,1.168815,12
1286,4918,11,25,28,36,44,45,0,0,-0.411068,12
1287,3965,8,13,19,21,36,42,0,0,-0.479237,12
1288,4231,9,10,19,21,36,42,0,0,-0.354348,12
1289,1085,5,8,13,19,21,25,0,0,0.112453,12
1290,3126,6,11,19,36,42,45,0,0,-1.540659,12
1291,4252,9,10,19,28,44,45,0,0,-0.286445,12
1292,4100,9,10,11,13,28,36,0,0,-1.498053,12
1293,3355,8,9,10,19,21,28,0,0,-0.749252,12
1294,3358,8,9,10,19,21,44,0,0,0.289268,12
1295,4788,10,21,28,42,44,45,0,0,1.001853,12
1296,4489,9,19,21,25,28,42,0,0,-0.784136,12
1297,4019,8,13,25,36,44,45,0,0,-0.038798,12
1298,2159,6,8,9,28,36,44,0,0,-0.328253,12
1299,1891,5,13,19,21,44,45,0,0,-0.459799,12
1300,3397,8,9,10,25,42,44,0,0,0.814387,12
1301,2745,6,9,13,25,42,44,0,0,-1.168655,12
1302,4318,9,11,13,21,28,36,0,0,0.354242,12
1303,540,5,6,11,19,25,28,0,0,-1.594714,12
1304,803,5,8,9,13,19,45,0,0,-1.381951,12
1305,4815,11,13,19,25,36,42,0,0,0.001411,12
1306,774,5,8,9,11,19,44,0,0,-0.237182,12
1307,2857,6,10,11,19,21,28,0,0,0.343856,12
1308,997,5,8,10,36,42,44,0,0,0.214441,12
1309,4864,11,13,28,42,44,45,0,0,-0.210021,12
1310,1098,5,8,13,19,28,44,0,0,-1.789370,12
1311,855,5,8,9,21,36,42,0,0,0.235744,12
1312,3141,6,11,21,28,36,45,0,0,-0.472048,12
1313,759,5,8,9,10,42,45,0,0,0.663668,12
1314,22,5,6,8,9,13,25,0,0,-1.477814,12
1315,4072,8,21,28,36,42,45,0,0,0.886550,12
1316,253,5,6,9,10,25,42,0,0,-2.254041,12
1317,2101,6,8,9,13,25,45,0,0,0.302582,12
1318,270,5,6,9,11,13,36,0,0,0.037360,12
1319,1247,5,9,10,13,19,21,0,0,-1.148151,12
1320,2032,6,8,9,10,21,45,0,0,-1.122321,12
1321,1126,5,8,13,25,36,44,0,0,-1.672204,12
1322,4225,9,10,19,21,25,44,0,0,0.093813,12
1323,1822,5,11,19,25,28,36,0,0,-0.427844,12
1324,3971,8,13,19,25,28,36,0,0,-0.004980,12
1325,3417,8,9,11,13,21,25,0,0,-0.980124,12
1326,567,5,6,11,21,42,44,0,0,0.792018,12
1327,3800,8,10,21,25,36,44,0,0,1.705117,12
1328,1298,5,9,10,21,25,42,0,0,-0.719961,12
1329,3954,8,11,28,42,44,45,0,0,-0.570041,12
1330,3407,8,9,10,36,42,45,0,0,-0.670431,12
1331,4406,9,11,25,28,42,44,0,0,-1.536930,12
1332,1630,5,10,13,19,21,45,0,0,-0.914883,12
1333,2528,6,9,10,11,36,42,0,0,0.896669,12
1334,1623,5,10,11,36,44,45,0,0,-0.340768,12
1335,4622,10,11,19,25,42,44,0,0,-2.884344,12
1336,565,5,6,11,21,36,44,0,0,1.197574,12
1337,4103,9,10,11,13,28,45,0,0,-1.247210,12
1338,830,5,8,9,19,21,45,0,0,1.763168,12
1339,1931,5,13,21,42,44,45,0,0,-0.718629,12
1340,1423,5,9,13,19,25,42,0,0,-2.060770,13
1341,4148,9,10,11,25,28,44,0,0,-1.758801,13
1342,1320,5,9,10,25,44,45,0,0,-0.579415,13
1343,4278,9,10,25,28,36,44,0,0,0.398392,13
1344,3938,8,11,21,36,42,45,0,0,-1.784631,13
1345,1421,5,9,13,19,25,28,0,0,1.159441,13
1346,3074,6,11,13,25,28,36,0,0,0.850548,13
1347,1589,5,10,11,19,44,45,0,0,-0.252413,13
1348,1290,5,9,10,19,36,42,0,0,1.161838,13
1349,1051,5,8,11,21,25,36,0,0,-0.440945,13
1350,3418,8,9,11,13,21,28,0,0,-1.795282,13
1351,46,5,6,8,9,28,36,0,0,0.676130,13
1352,2674,6,9,11,21,28,44,0,0,0.193085,13
1353,3053,6,11,13,19,36,42,0,0,-1.254985,13
1354,526,5,6,11,13,28,44,0,0,-0.930647,13
1355,4751,10,19,21,28,36,44,0,0,1.406822,13
1356,4122,9,10,11,19,28,42,0,0,0.440998,13
1357,3701,8,10,11,36,42,45,0,0,1.102988,13
1358,3771,8,10,19,21,36,45,0,0,-0.828660,13
1359,1579,5,10,11,19,25,45,0,0,0.513429,13
1360,4873,11,19,21,25,42,44,0,0,-0.299280,13
1361,343,5,6,9,19,28,44,0,0,-1.021984,13
1362,1435,5,9,13,19,44,45,0,0,0.709682,13
1363,3375,8,9,10,21,25,28,0,0,-0.593528,13
1364,2704,6,9,13,19,21,36,0,0,-1.908987,13
1365,2545,6,9,10,13,21,44,0,0,-0.389019,13
1366,3577,8,9,19,28,36,45,0,0,-0.190369,13
1367,2848,6,10,11,13,28,44,0,0,-0.274782,13
1368,2660,6,9,11,19,28,45,0,0,0.709150,13
1369,4390,9,11,21,25,42,44,0,0,0.352591,13
1370,3693,8,10,11,25,44,45,0,0,0.008814,13
1371,2489,6,8,25,36,42,44,0,0,-0.170397,13
1372,4340,9,11,13,28,36,45,0,0,1.025499,13
1373,3841,8,11,13,19,28,36,0,0,0.133171,13
1374,2784,6,9,19,28,36,44,0,0,-1.969434,13
1375,2702,6,9,13,19,21,25,0,0,0.871052,13
1376,3202,6,13,21,25,28,45,0,0,-1.310373,13
1377,4463,9,13,21,28,36,42,0,0,0.354455,13
1378,229,5,6,9,10,11,45,0,0,1.579110,13
1379,2773,6,9,19,25,28,36,0,0,0.062870,13
1380,4300,9,11,13,19,25,42,0,0,-0.050035,13
1381,3481,8,9,11,25,42,44,0,0,0.726725,13
1382,4255,9,10,19,36,44,45,0,0,-1.027309,13
1383,4776,10,21,25,28,36,44,0,0,-1.301320,13
1384,3934,8,11,21,28,42,44,0,0,-1.871707,13
1385,2460,6,8,19,36,42,45,0,0,-1.002279,13
1386,4199,9,10,13,21,42,44,0,0,0.144621,13
1387,2891,6,10,11,21,44,45,0,0,0.877709,13
1388,2632,6,9,11,13,25,36,0,0,1.192461,13
1389,3328,8,9,10,13,19,28,0,0,-0.912540,13
1390,2404,6,8,13,21,36,45,0,0,0.342739,13
1391,48,5,6,8,9,28,44,0,0,-2.020561,13
1392,418,5,6,10,11,36,45,0,0,-0.745045,13
1393,1683,5,10,19,21,25,42,0,0,-0.099032,13
1394,858,5,8,9,21,42,44,0,0,-0.198890,13
1395,3282,6,21,28,42,44,45,0,0,-0.710694,13
1396,1803,5,11,13,36,42,44,0,0,-3.535204,13
1397,3677,8,10,11,21,28,45,0,0,-0.940234,13
1398,181,5,6,8,19,36,44,0,0,0.536862,13
1399,2616,6,9,10,36,44,45,0,0,-1.028907,13
1400,65,5,6,8,10,13,19,0,0,-1.306911,13
1401,994,5,8,10,28,42,44,0,0,0.831376,13
1402,178,5,6,8,19,28,44,0,0,-2.328389,13
1403,1852,5,11,21,28,36,42,0,0,-0.604179,13
1404,230,5,6,9,10,13,19,0,0,0.635122,13
1405,1742,5,10,25,36,42,44,0,0,-0.801764,13
1406,4437,9,13,19,25,36,42,0,0,-1.133026,13
1407,3871,8,11,13,25,36,44,0,0,0.216252,13
1408,3129,6,11,21,25,28,36,0,0,0.388274,13
1409,1286,5,9,10,19,28,36,0,0,0.942683,13
1410,3617,8,9,28,36,44,45,0,0,0.665212,13
1411,1551,5,10,11,13,21,42,0,0,0.064469,13
1412,902,5,8,10,11,25,28,0,0,-1.356707,13
1413,1554,5,10,11,13,25,28,0,0,-1.097343,13
1414,4797,11,13,19,21,25,36,0,0,0.030650,13
1415,2067,6,8,9,11,21,44,0,0,1.603342,13
1416,2359,6,8,11,25,42,44,0,0,-1.515148,13
1417,4132,9,10,11,21,25,36,0,0,0.751489,13
1418,2487,6,8,25,28,42,45,0,0,1.311225,13
1419,2441,6,8,19,21,42,45,0,0,-1.035032,13
1420,663,5,6,19,25,28,44,0,0,0.452448,13
1421,2570,6,9,10,19,25,42,0,0,0.103080,13
1422,4632,10,11,19,36,42,45,0,0,-0.809753,13
1423,3531,8,9,13,25,28,42,0,0,-0.268924,13
1424,3359,8,9,10,19,21,45,0,0,-0.569828,13
1425,1318,5,9,10,25,42,44,0,0,0.729121,13
1426,2256,6,8,10,21,25,44,0,0,-0.496865,13
1427,430,5,6,10,13,21,28,0,0,0.689444,13
1428,602,5,6,13,19,28,42,0,0,0.254863,13
1429,2689,6,9,11,25,42,44,0,0,0.227702,13
1430,3989,8,13,19,36,44,45,0,0,0.157669,13
1431,4671,10,13,19,21,25,36,0,0,-0.949820,13
1432,3281,6,21,28,36,44,45,0,0,-0.348543,13
1433,3314,8,9,10,11,25,44,0,0,1.787879,13
1434,3565,8,9,19,25,28,36,0,0,0.185629,13
1435,4652,10,11,21,36,42,45,0,0,1.002066,13
1436,4729,10,13,25,28,42,45,0,0,-1.482661,13
1437,2794,6,9,21,25,28,42,0,0,-1.019854,13
1438,3932,8,11,21,28,36,44,0,0,-2.425584,13
1439,2483,6,8,25,28,36,42,0,0,-0.548259,13
1440,3004,6,10,21,25,28,42,0,0,-0.146698,13
1441,579,5,6,11,25,44,45,0,0,-0.253479,13
1442,1871,5,11,25,42,44,45,0,0,-0.856619,13
1443,3181,6,13,19,25,28,44,0,0,0.106914,14
1444,4853,11,13,25,28,36,45,0,0,0.224613,14
1445,4240,9,10,19,25,28,45,0,0,0.164166,14
1446,1618,5,10,11,28,42,44,0,0,-0.597149,14
